id,cue,response,trial,gender,age,age_group
134,gesundheit,ärzte,8,female,59,5
135,krebs,tod,8,female,28,2
136,angst,krank,8,female,36,2
137,gefahr,schaden,8,female,51,4
138,geld,exchange-traded fund,8,female,26,1
139,gruppe,freunde,8,male,47,3
140,gefahr,verletzung,8,male,37,2
141,gefahr,tod,8,male,37,2
142,unumgänglich,zu überprüfen,8,male,76,6
143,gefahr,schnell autofahren,8,male,29,2
144,wagnis,ungewissheit,8,male,49,4
145,auto,marke,8,female,48,4
146,"zwo, eins, risiko.",zeichentrick,8,female,24,1
147,gefahr,rot,8,male,44,3
148,angst,tod,8,female,45,3
149,leben,gesundheit,8,male,48,4
150,gefahr,nacht,8,female,57,4
151,geldanlage,versicherung,8,male,54,4
152,gesundheit,krankenhaus,8,male,59,5
153,versicherung,absicherung,8,female,29,2
154,angst,dran arbeiten,8,male,67,5
155,goblin,dungeon,8,female,39,3
156,abwägung,auswahl,8,male,50,4
157,angst,tiger,8,female,37,2
158,gesundheit,kosten,8,male,63,5
159,geld,miete,8,male,68,6
160,arbeit,unterforderung,8,male,38,3
161,groß,problem,8,male,46,3
162,frieden,gemeinsamkeiten nutzen,8,male,43,3
163,gefahr,überwinden,8,female,56,4
164,gefahr,absicherung,8,male,49,4
165,gefahr,mut,8,male,48,4
166,finanzen,ezb,8,male,61,5
167,gefahr,sport,8,female,61,5
168,bereit,öfter,8,female,66,5
169,abenteuer,berge,8,male,27,1
170,gefährlich,risiko,8,male,39,3
171,krebs,freundeskreis,8,female,34,2
172,gefahr,adrenalin,8,male,26,1
173,kapital,beteiligungen,8,male,62,5
174,nachdenken,abwägen,8,male,72,6
175,gefahr,angriff,8,female,32,2
176,motorrad,unfall,8,male,46,3
177,wagnis,gefahr,8,female,43,3
178,kristall,christa,8,female,54,4
179,auto,teuer,8,male,54,4
180,kinder bekommen,finanzielle herausforderung,8,female,33,2
181,gefahr,drohung,8,male,29,2
182,gefahr,möglicher negativer ausgang,8,male,51,4
183,gefahr,allergie,8,female,47,3
184,unfall,schmerzen,8,female,56,4
185,gefahr,vorsicht,8,male,69,6
186,fun,freude,8,female,53,4
187,arbeitslosigkeit,zukunft,8,male,27,1
188,mut,zuversicht,8,male,61,5
189,feuer,kamin,8,female,26,1
190,gefahr,strategie,8,female,60,5
191,fallschirmfliegen,wetter,8,male,50,4
192,gefahr,krieg,8,female,39,3
193,aktien,risiko,8,female,20,1
194,wagnis,nervosität,8,male,28,2
195,herzinfarkt,joggen,8,male,41,3
196,adrenalin,waghalsig,8,female,28,2
197,falle,grube,8,female,38,3
198,wette,risiko,8,male,37,2
199,gefahr,feuer,8,male,33,2
200,tod,krankheit,8,male,18,1
201,gefahr,verletzung,8,female,38,3
202,gefahr,unvorsichtig,8,female,32,2
203,gefahr,auffallen,8,male,46,3
204,börse,isin,8,male,42,3
205,gefahr,angst,8,female,27,1
206,angst,selbstwertgefühl,8,female,50,4
207,gefahr,aggressor,8,male,33,2
208,geld,münzen,8,male,33,2
209,geldanlage,vertrauen zu beratern,8,female,72,6
210,gefahr,herzklopfen,8,female,37,2
211,brettspiel,würfel,8,female,39,3
212,geld,korruption,8,male,48,4
213,angst,adrenalin,8,male,60,5
214,gefahr,leben,8,female,56,4
215,geflügelpest,landwirtschaftsministerium,8,male,50,4
216,gefährlich,dangerous,8,female,27,1
217,berg,örmten,8,male,63,5
218,gefahr,ausweichen,8,male,69,6
219,spekulation,riskant,8,female,66,5
220,unfall,schaden,8,male,50,4
221,spaß,entspannung,8,male,45,3
222,vom bauch,ist ein gefühl,8,female,77,6
223,unfall,raserei,8,male,74,6
224,bungee-jumping,fall,8,female,36,2
225,gameshow,moderator,8,female,50,4
226,ski,spaß,8,male,30,2
227,gefahr,flucht,8,female,55,4
228,gefahr,beeinträchtigung,8,female,72,6
229,gefahr,sturm,8,male,60,5
230,spaß,kinder,8,male,32,2
231,geld,trump,8,male,51,4
232,arbeitsplatz,verdrängung,8,male,56,4
233,gefahr,verkehr,8,female,67,5
234,versicherung,risiko,8,female,45,3
235,sport,schweiß,8,female,51,4
236,börse,bulle,8,female,60,5
237,gefahr,verteidigung,8,male,59,5
238,auto,reisen,8,male,65,5
239,brettspiel,risiko,8,male,30,2
240,motorrad,gefahr,8,male,26,1
241,gesundheit,bewegung,8,male,38,3
242,gefahr,vorwissen,8,female,42,3
243,gefahr,vorbereitung,8,male,61,5
244,unfall,radfahren,8,male,66,5
245,gewagt,kühn,8,male,42,3
246,angst,einsam,8,male,28,2
247,abenteuer,leben,8,male,47,3
248,unfall,krankenhaus,8,male,40,3
249,gefahr,sorge,8,male,68,6
250,sport,laufen,8,male,53,4
251,gefahr,abenteuer,8,female,42,3
252,mut,hemmungslos,8,male,69,6
253,gefahr,konsequenz,8,male,23,1
254,herzinfarkt,tod,8,male,30,2
255,leichtsinn,jugendlich,8,male,33,2
256,avers,abneigung,8,male,23,1
257,krankheit,herzinfarkt,8,female,66,5
258,gefahren,handeln,8,male,34,2
259,gefährlich,anonymous,8,female,56,4
260,gefahr,nacht,8,female,42,3
261,angst,unwohlsein,8,male,46,3
262,unfall,blut,8,female,43,3
263,unsicher,brücke,8,female,34,2
264,brettspiel,spieleabend,8,male,29,2
265,gefahr,unwetter,8,male,75,6
266,wasser,pflanzen,8,female,61,5
267,schneeflocken,kälte,8,female,62,5
268,eingehen,rund gehen,8,female,62,5
269,wetter,temperatur,8,male,48,4
270,krise,veränderung,8,female,58,5
271,herbst,spaziergänge,8,female,43,3
272,geld,geschenke,8,female,60,5
273,wagnis,aktien,8,male,69,6
274,gefahr,verkehrsunfall,8,male,70,6
275,angst,teilen,8,female,52,4
276,gefahr,einsamkeit,8,female,23,1
277,mehrertrag,aufgabe,8,male,63,5
278,dieses,dieses erforderliche,8,female,66,5
279,gefahr,nervenstärke,8,female,70,6
280,gefährlich,unsicher,8,male,79,6
281,leben,hobbys,8,female,42,3
282,gefahr,gewalt,8,female,27,1
283,gefahr,dunkel,8,female,36,2
284,mut,mann,8,male,31,2
285,geld,leben,8,male,43,3
286,bereit,offen,8,female,64,5
287,vorsicht,mut,8,female,59,5
288,gefahr,in kauf nehmen,8,female,69,6
289,gefahr,warnung,8,female,29,2
290,unfall,sturz,8,female,39,3
291,verkehr,bus,8,male,50,4
292,sicherheit,schloss,8,male,47,3
293,straßenverkehr,ampel,8,male,74,6
294,gefahr,brand,8,male,38,3
295,spiel,brettspiel,8,male,34,2
296,angst,dauer,8,female,56,4
297,gefahr,unversehrtheit,8,male,52,4
298,unfall,fußball,8,female,42,3
299,gefahr,unfall,8,male,54,4
300,unfall,treppe,8,male,51,4
301,gefahr,abgrund,8,female,62,5
302,geld,spaß,8,male,26,1
303,gesundheit,entscheidungen,8,female,66,5
304,abwägung,risiko abschätzen,8,female,77,6
305,lotto,verlieren,8,male,35,2
306,gefahr,feuerwehr,8,male,59,5
307,fallschirmsprung,freier fall,8,male,27,1
308,analyse,analytiker,8,female,46,3
309,rente,altersarmut,8,female,44,3
310,wagemut,mut,8,female,53,4
311,kreis,klein,8,male,62,5
312,gefährlich,mut,8,male,61,5
313,gefahr,angst,8,female,62,5
314,gefahr,trump,8,male,26,1
315,spiel,verlierer,8,male,47,3
316,kugel,rollen,8,male,72,6
317,mut,ausleihen,8,female,76,6
318,gefahr,risiko,8,male,56,4
319,verlust,angst,8,female,36,2
320,schlecht,ärger,8,female,63,5
321,gefahr,unglück,8,female,27,1
322,gefahr,unfall,8,male,56,4
323,gesundheit,mangel,8,male,20,1
324,angst,unverständnis,8,male,62,5
325,angst,gefahr,8,male,37,2
326,verlust,angst,8,female,42,3
327,gewagt,gewinn,8,male,61,5
328,bewertung,sozial,8,female,67,5
329,gefahr,überfall,8,female,60,5
330,gefahr,warnung,8,female,27,1
331,gefahr,schweißausbruch,8,male,61,5
332,arbeitslos,frust,8,male,51,4
333,gefahr,respekt,8,male,65,5
334,spaß,freunde,8,male,35,2
335,gefahr,beschützerinstinkt,8,male,42,3
336,baumkronen,schmuckbälle,8,male,76,6
337,gefahr,riskant,8,female,71,6
338,krankheit,alter,8,female,71,6
339,extremsport,moderne sportarten für den kick,8,female,70,6
340,finanzen,abzocke,8,male,36,2
341,chance,geld,8,male,43,3
342,zufall,begegnung,8,male,80,6
343,mut,erfolg,8,male,30,2
344,gewagt,verwegen,8,female,71,6
345,gefahr,angst,8,male,74,6
346,bereitschaft,arbeit,8,male,42,3
347,motorrad,schnell,8,female,21,1
348,leben,ende,8,female,64,5
349,spaß,freunde,8,female,48,4
350,angst,gefahr,8,male,68,6
351,versicherung,preiserhöhung,8,female,45,3
352,abenteuer,kinder,8,female,35,2
353,chance,zeitpunkt,8,male,36,2
354,unfall,freizeit,8,male,30,2
355,geld,spaß,8,male,33,2
356,gefahr,ausweg suchen,8,male,69,6
357,heller wahnsinn,schmaler grat,8,male,21,1
358,unsicherheit,angst,8,female,25,1
359,gefahr,verletzung,8,male,34,2
360,fußball,faires publikum,8,male,70,6
361,ehe,gemeinsames leben,8,male,65,5
362,unfall,motorrad,8,male,64,5
363,verkehr,kinder,8,male,65,5
364,gefahr,angst,8,male,69,6
365,rauchen,entspannt,8,male,56,4
366,finanzen,gold,8,male,27,1
367,verlust,arbeit,8,male,62,5
368,kapitalanlage,vermögenszuwachs,8,male,73,6
369,geldanlage,ertrag,8,male,65,5
370,sport,fersehen,8,male,51,4
371,geld,anlegen,8,male,54,4
372,interessant,kosten,8,male,72,6
373,spaß,comedy,8,male,32,2
374,gefahr,leid,8,female,27,1
375,berechnung,gastwirtschaft,8,female,49,4
376,gefahr,krieg,8,male,67,5
377,gefährlich,mut,8,female,43,3
378,gefahr,risiko,8,male,80,6
379,riskant,alkohol,8,male,52,4
380,sicherheit,redundanz,8,male,36,2
381,fun,risiko,8,female,42,3
382,abenteuer,unbekannte,8,female,42,3
383,gefahr,stress,8,female,48,4
384,gefährlich,vernunft,8,female,45,3
385,autofahren,gas,8,female,26,1
386,straßenverkehr,nicht blinken,8,male,63,5
387,fliegen,asien,8,female,69,6
388,gefahr,einbruch,8,female,70,6
389,gefahr,verletzung,8,male,47,3
390,unsicherheit,krisengebiet,8,male,54,4
391,gefahr,nicht einschätzbar,8,male,68,6
392,gefahr,schutz,8,male,42,3
393,schutz,verkehr,8,female,25,1
394,aktien,banken,8,female,55,4
395,motorradfahren,verletzungsrisiko,8,male,53,4
396,mut,stark,8,female,23,1
397,geld,zu wenig,8,female,37,2
398,verlust,ruin,8,female,27,1
399,geld,ausgeben,8,female,31,2
400,minimierung,verletzung,8,male,66,5
401,wer wird millionär,sympathisch,8,female,24,1
402,unfall,gefahr,8,female,63,5
403,unfall,versicherung,8,female,36,2
404,geld,freiheit,8,male,56,4
405,geld,wertvoll,8,male,61,5
406,autofahren,teuer,8,female,71,6
407,autofahren,verkehrskontrolle,8,female,70,6
408,angst,leben,8,male,25,1
409,brettspiel,kindheit,8,female,21,1
410,gefahr,rot,8,female,43,3
411,gefahr,verlust,8,female,48,4
412,börse,vorstandsgehälter,8,male,48,4
413,gefahr,verletzung,8,female,55,4
414,von,kribbelig,8,female,33,2
415,geld,politik,8,male,31,2
416,geld,haus,8,male,32,2
417,gefahr,riechen,8,male,62,5
418,angst,krankheit,8,male,62,5
419,gefahr,waffen,8,male,52,4
420,angst,vergangenheit,8,male,25,1
421,krankheit,tot,8,male,59,5
422,gefahr,bedrohlich,8,female,22,1
423,mut,geborgen,8,female,57,4
424,spontan,los,8,male,36,2
425,hilfreich,optimismus,8,male,67,5
426,aktien,blase,8,female,51,4
427,geldanlage,aktien,8,male,32,2
428,aktien,börse,8,female,54,4
429,schatz,ehe,8,male,61,5
430,europa,flüchtlinge,8,male,60,5
431,aufregung,spannung,8,female,23,1
432,wetter,sonne,8,male,73,6
433,wagnis,hindernis,8,female,62,5
434,gefahr,augen auf,8,female,37,2
435,riskant,spaß,8,female,43,3
436,pessimismus,märchen,8,female,63,5
437,gesundheit,siechtum,8,male,83,6
438,klettern,seil,8,male,64,5
439,angst,unbehagen,8,male,78,6
440,leben,lang,8,male,27,1
441,mutig,naiv,8,male,26,1
442,gefahr,leben,8,male,49,4
443,gefahr,nicht machen,8,male,49,4
444,gefahr,schwitzen,8,female,55,4
445,spiel,spielzeug,8,female,54,4
446,krankheit,schlaganfall,8,male,52,4
447,gefahr,ohne sicherheit,8,female,26,1
448,gefahr,unfall,8,male,45,3
449,geld,reich,8,female,27,1
450,gefährlich,riskant,8,female,37,2
451,gefahr,verletzung,8,female,60,5
452,gefahr,herzrasen,8,female,26,1
453,glatteis,schnee,8,male,45,3
454,gefahr,angst,8,male,39,3
455,brettspiel,mühle,8,female,32,2
456,leben,dynamik,8,male,70,6
457,gefahr,auto,8,female,59,5
458,bereitschaft,aufgeschlossenheit,8,female,64,5
459,ungewissheit,planung,8,female,25,1
460,glück,zufriedenheit,8,male,75,6
461,gewinn,freude,8,male,55,4
462,hilfe,schieben,8,male,68,6
463,gefahr,angst,8,female,34,2
464,alltag,studium,8,male,31,2
465,vorsicht,überprüfen,8,male,68,6
466,angst,ungut,8,male,45,3
467,faktor,blöde,8,female,54,4
468,leben,gesundheit,8,male,62,5
469,auto,luxus,8,female,26,1
470,verkehr,baustelle,8,male,36,2
471,politik,kanzler,8,male,48,4
472,chance,fortschritt,8,male,33,2
473,auto,rennen,8,male,44,3
474,geldanlage,steuern,8,male,40,3
475,geld,lebenshaltungskosten,8,female,25,1
476,kapital,darlehen,8,male,27,1
477,gefahr,krankheit,8,female,83,6
478,gefahr,unerwartetes,8,female,36,2
480,existenzbedrohung,jobverlust,8,male,55,4
481,versicherung,lv,8,male,42,3
482,geld,arbeit,8,male,63,5
483,eventuell gefährlich,verändert den derzeitigen zustand negativ,8,male,53,4
484,gefahr,nacht,8,female,42,3
485,operation,steril,8,male,21,1
486,gefahr,nacht,8,female,66,5
487,stopp,straße,8,female,29,2
488,opfer,freundin,8,female,34,2
489,gefahr,nervosität,8,female,40,3
490,krieg,unterdrückung,8,female,61,5
491,gefahr,absicherung,8,female,61,5
492,gefahr,risiko,8,female,44,3
493,gefahr,schutz,8,female,53,4
495,bank,einlage,8,female,34,2
496,herausforderung,wachsen,8,female,30,2
497,gefahr,wildes tier,8,male,53,4
498,terror,machtbesessen,8,female,77,6
499,gefahr,abwägen,8,female,28,2
500,gefahr,unachtsamkeit,8,female,37,2
501,gefahr,kämpfen,8,female,50,4
502,leben,freunde,8,male,44,3
503,gefahr,tod,8,male,54,4
504,gefahr,verbrechen,8,male,57,4
505,gefahr,betrug,8,female,72,6
506,ruhe,müde,8,female,68,6
507,wrestling,undertaker,8,male,49,4
508,gefahr,auflösen,8,male,63,5
509,unfall,verletzung,8,female,41,3
510,auto,glasscheibe,8,male,57,4
511,leben,kein krieg,8,male,31,2
512,gefahr,schutz,8,male,66,5
513,gefahr,vermeiden,8,male,63,5
514,spiel,freunde,8,female,43,3
515,gefahr,fokussierung,8,female,71,6
516,spiel,fußball,8,male,31,2
517,gefahr,risiko,8,female,33,2
518,gefahr,chance,8,male,47,3
519,gewinn,lotto,8,male,46,3
520,gefährdung,zukunft,8,male,79,6
521,gefahr,andere menschen,8,female,34,2
522,geld,kredit,8,male,33,2
523,urlaub,langeweile,8,female,48,4
524,gefahr,autofahren,8,male,42,3
525,gefahr,gefährdung,8,female,24,1
526,auto,metall,8,male,33,2
527,verkehr,lärm,8,male,60,5
528,chance,vorteil,8,male,62,5
529,vorsicht,auch hemmschuh,8,male,74,6
530,chance,schaffen,8,female,39,3
531,bereitschaft,spontan,8,female,87,6
532,angst,schützen,8,male,71,6
533,management,bonuszahlungen,8,female,47,3
534,achtung,nutzen,8,male,51,4
535,gefahr,unruhe,8,male,76,6
536,gefahr,krieg,8,female,48,4
537,angst,nicht belegbar,8,male,73,6
538,brettspiel,weihnachten,8,female,57,4
539,wertpapier,kapitalerträge,8,male,50,4
540,gewinn,beteiligung,8,male,64,5
541,geldanlagen,abzocke,8,female,23,1
542,stammtisch,unter menschen,8,male,74,6
543,mut,wärme,8,female,63,5
544,wetter,kälte,8,male,69,6
545,gewinn,leistung,8,male,66,5
546,aktien,börse,8,male,26,1
547,gefahr,glatteis,8,male,24,1
548,leben,glück,8,female,27,1
549,unfall,querschnittslähmung,8,female,58,5
550,finanzanlage,sparbuch,8,female,68,6
551,gefahr,hinweisschilder,8,female,23,1
552,fotografie,gelb,8,male,73,6
553,gefahr,unwetter,8,female,71,6
554,gefährlich,bergsteigen,8,female,51,4
555,sonne,wärme,8,female,68,6
556,angst,unwetter,8,male,51,4
557,gefahr,hilfe,8,female,54,4
558,unfall,baustelle,8,female,24,1
559,gefahr,lösungssuche,8,male,57,4
560,sturz,hämatom,8,female,23,1
561,gefahr,risiko,8,female,28,2
562,sport,risiko,8,male,58,5
563,finanzen,global,8,male,21,1
564,gefahr,hilfe,8,male,18,1
565,gefahr,drohung,8,male,43,3
566,angst,krankheit,8,male,54,4
567,unsicherheit,sicherheit herstellen,8,male,67,5
568,unfall,krankenhaus,8,female,65,5
569,gefahr,wachsamkeit,8,male,45,3
570,gefahr,fliegen,8,male,76,6
571,mut,erfolg,8,female,61,5
572,schwangerschaft,veränderung,8,female,48,4
573,eingehen,risiko,8,female,20,1
574,rauchen,gefährdung anderer durch passivrauchen,8,female,73,6
575,gefahr,verletzung,8,male,20,1
576,gefahr,unterliegen,8,male,68,6
577,vermeiden,zahlung,8,male,60,5
578,chance,gewinnen,8,female,63,5
579,mut,angstfrei,8,male,71,6
580,gefahr,gemein,8,female,42,3
582,aktien,betrug,8,male,48,4
583,arbeitslos,sozialer abstieg,8,male,52,4
584,gefahr,ursache,8,female,60,5
585,angst,liebe,8,female,56,4
586,überholen,dunkel,8,male,61,5
587,anlage,sport,8,male,71,6
588,krankheit,krankenhausaufenthalte,8,female,59,5
589,glücksspiel,verantwortung,8,male,60,5
590,fonds,insolvenz,8,female,51,4
591,chance,weiterkommen,8,male,61,5
592,mut,spontaneität,8,male,74,6
593,gefahr,achtung,8,male,36,2
594,gefahr,straßenverkehr,8,female,56,4
595,achterbahnfahren,ungern,8,male,66,5
596,unfall,tot,8,male,41,3
597,unfall,unglück,8,male,41,3
598,gefährlich,hilfe,8,female,38,3
599,gefahr,mörder,8,female,60,5
600,gefahr,schweiß,8,male,78,6
601,gefahr,vorsicht,8,female,43,3
602,gefahr,tod,8,female,69,6
603,gefahr,tempo,8,male,71,6
604,vermeidung,ruhe,8,male,35,2
605,gefahr,überdenken,8,female,59,5
606,wagnis,mutprobe,8,female,40,3
607,gefahr,auto,8,female,30,2
608,problem,lösen,8,male,70,6
609,wagnis,sieg,8,female,68,6
610,riskant,tod,8,female,29,2
611,wagnis,neues ausprobieren,8,female,81,6
612,schmerz,magen,8,female,59,5
613,schnelligkeit,inliner,8,female,53,4
614,angst,verlust,8,male,55,4
615,gefahr,geldgier,8,female,38,3
616,unachtsam,gedankenlos,8,male,64,5
617,gefahr,gesundheit,8,female,62,5
618,immer,stress,8,male,75,6
619,gefahr,verletzung,8,male,51,4
620,autofahren,reifendruck,8,male,66,5
621,populismus,rechtsradikalismus,8,male,74,6
622,geld,börse,8,female,59,5
623,angst,krankheit,8,female,54,4
624,spaß,lachen,8,male,66,5
625,gefahr,krankenhaus,8,male,29,2
626,geldanlage,gewinn,8,male,25,1
627,unsicher,angst,8,male,66,5
628,investment,banken,8,female,60,5
629,krieg,angst,8,male,68,6
630,gefahr,schutz,8,female,51,4
631,bedrohung,androhung,8,male,27,1
632,angst,krieg,8,female,38,3
633,gefahr,unruhe,8,female,41,3
634,angst,verschlossenheit,8,female,43,3
635,verlust,tier,8,male,68,6
636,gefahr,verletzung,8,female,37,2
637,gefahr,hilfe,8,male,35,2
638,gefahr,vorbeugen,8,female,25,1
639,auto,versicherung,8,female,53,4
640,gefahr,hinweis,8,male,31,2
641,spiel,zeit,8,male,35,2
642,gefahr,schutz,8,male,59,5
643,spiel,tolle zeit,8,female,24,1
644,gefahr,unsicherheit,8,female,69,6
645,falle,hinterlist,8,female,58,5
646,angst,ungewissheit,8,female,59,5
647,chance,versuch,8,female,26,1
648,bereitschaft,alarm,8,male,41,3
649,geld,zeit,8,female,45,3
650,gefahr,drohen,8,female,46,3
651,autofahren,formel eins,8,female,66,5
652,ängstlichkeit,unerfahren,8,female,26,1
653,gefahr,terror,8,female,61,5
654,autofahren,musik,8,female,68,6
655,verkehr,maut,8,male,61,5
656,gefahr,reiz,8,female,44,3
657,ernährung,gewichtszunahme,8,male,76,6
658,skrupellosigkeit,asozialität,8,male,61,5
659,bank,streichen,8,female,69,6
660,unsicherheit,unausgewogen,8,female,33,2
661,krankheit,krebs,8,male,36,2
662,gefahr,einbrecher,8,male,43,3
663,gefahr,krieg,8,male,67,5
664,spiel,skat,8,male,48,4
665,analyse,ergebnis,8,male,47,3
666,gefahr,krieg,8,female,47,3
667,riskantes unternehmen,spiel,8,female,69,6
668,gefahr,vermeiden,8,male,37,2
669,mut,veränderungen,8,female,39,3
670,fallschirmspringen,himmel,8,male,39,3
671,gefahr,unheil,8,female,27,1
672,chance,erneuerung,8,male,57,4
673,geld,einkaufen,8,female,34,2
674,unfall,verletzte,8,female,54,4
675,gefahr,krieg,8,female,27,1
676,unsicherheit,innerer aufruhr,8,female,73,6
677,unfall,verletzungen,8,male,40,3
678,alter,tod,8,male,27,1
679,gefahr,stress,8,female,50,4
680,gefahr,adrenalin,8,male,28,2
681,gefahr,schmerz,8,male,27,1
682,autofahren,zustand des eigenen autos,8,male,68,6
683,gefahr,vermeiden,8,male,61,5
684,gefährlich,geschwindigkeit,8,male,30,2
685,terror,flüchtlinge,8,female,51,4
686,gefahr,telefon,8,female,49,4
687,rendite,anlagen,8,male,27,1
688,riskant,nachlässig,8,female,26,1
689,gefahr,obacht,8,male,36,2
690,verlust,einsamkeit,8,female,60,5
691,gefahr,angst,8,female,47,3
692,gefahr,angst,8,female,56,4
693,gefahr,angst,8,male,26,1
694,vorsicht,achtung,8,male,76,6
695,unfall,tod,8,female,56,4
696,gefahr,hilfe suchen,8,female,68,6
697,geld,zinsen,8,male,40,3
698,zocken,risiko,8,male,36,2
699,gefahr,einsamkeit,8,female,38,3
700,geld,kaum zinsen,8,female,54,4
701,angst,arroganz,8,female,55,4
702,gefahr,signal,8,male,62,5
703,unfall,kostenaufwand,8,male,73,6
704,finanzen,bank,8,male,22,1
705,gefahr,risiko,8,male,63,5
706,gefahr,umwelt,8,female,63,5
707,sicherheit,zukunft,8,male,61,5
708,finanzgeschäfte,banken,8,female,27,1
709,gefahr,flucht,8,male,23,1
710,ungewissheit,hilflosigkeit,8,female,75,6
711,angst,zukunft,8,male,34,2
712,wagnis,wie vor,8,female,59,5
713,flugzeug,reisen,8,female,54,4
714,unsicherheit,unvermögen,8,male,71,6
715,chance,nutzen,8,female,68,6
716,chance,karriere,8,male,47,3
717,schneeflocken,eis,8,male,62,5
718,einsatz,militärische operation,8,male,39,3
719,gefahr,risiko,8,male,51,4
720,auto,volkswagen,8,male,26,1
721,meiden,leid,8,male,68,6
722,geld,bank,8,female,57,4
723,angst,verbrechen,8,male,61,5
724,leben,freunde,8,male,45,3
725,straßenverkehr,abgase,8,male,22,1
726,potential,verschwenden,8,male,41,3
727,gefahr,vermeidung,8,male,48,4
728,geld,viel,8,female,30,2
729,oft unklare rahmenbedingungen,verbündete,8,male,69,6
730,krieg,kinder,8,male,78,6
731,gefährlich,tod,8,male,68,6
732,gefahr,konzentration,8,male,60,5
733,geld,wichtig,8,female,33,2
734,geld,reichtum,8,female,56,4
735,berufswechsel,arbeit,8,male,22,1
736,vorsicht,verteidigung,8,male,37,2
737,spiel,karten,8,male,25,1
738,gefahr,risiko,8,male,31,2
739,wagnis,challenge,8,male,33,2
740,gesundheit,vegetarisch,8,male,78,6
741,verlust,fundbüro,8,female,27,1
